test_subject,oov_label,method,k,calibration_mode,base_train_samples,base_val_samples,calib_samples,eval_samples,eval_known_samples,eval_oov_samples,final_acc_all,final_macro_f1_all,final_acc_known,final_macro_f1_known,final_acc_oov,final_recall_oov,best_diag_acc_all,best_diag_epoch,base_ckpt,calibration_ckpt,pretrained_ckpt,oov_pred_counts_json
sub10,bow,supMAE,3,head_only,1661,417,66,434,416,18,95.622120,0.951965,95.432692,0.949677,100.000000,100.000000,95.622120,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""bow"": 18}"
sub10,bow,supMAE,5,head_only,1661,417,110,390,374,16,95.641026,0.946519,95.454545,0.943972,100.000000,100.000000,95.641026,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""bow"": 16}"
sub10,bow,supMAE,10,head_only,1661,417,220,280,269,11,98.928571,0.987264,98.884758,0.986657,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""bow"": 11}"
sub10,bow,mae,1,head_only,1661,417,22,478,458,20,89.330544,0.906759,88.864629,0.903481,100.000000,100.000000,89.330544,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""bow"": 20}"
sub10,bow,mae,3,head_only,1661,417,66,434,416,18,94.700461,0.941388,94.471154,0.938597,100.000000,100.000000,94.700461,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""bow"": 18}"
sub10,bow,mae,5,head_only,1661,417,110,390,374,16,95.128205,0.942279,94.919786,0.939530,100.000000,100.000000,95.128205,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""bow"": 16}"
sub10,bow,mae,10,head_only,1661,417,220,280,269,11,98.928571,0.985541,98.884758,0.984853,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""bow"": 11}"
sub10,bow,supcon,1,head_only,1661,417,22,478,458,20,89.748954,0.905387,89.301310,0.903149,100.000000,100.000000,89.748954,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""bow"": 20}"
sub10,bow,supcon,3,head_only,1661,417,66,434,416,18,93.548387,0.929610,93.269231,0.926258,100.000000,100.000000,93.548387,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""bow"": 18}"
sub10,bow,supcon,5,head_only,1661,417,110,390,374,16,96.666667,0.959158,96.524064,0.957213,100.000000,100.000000,96.666667,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""bow"": 16}"
sub10,bow,supcon,10,head_only,1661,417,220,280,269,11,98.928571,0.987123,98.884758,0.986510,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""bow"": 11}"
sub10,brushteeth,scratch,1,head_only,1659,417,22,478,456,22,94.560669,0.935659,94.298246,0.933654,100.000000,100.000000,94.560669,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_k1_head_only_last.pth,,"{""brushteeth"": 22}"
sub10,brushteeth,scratch,3,head_only,1659,417,66,434,414,20,94.700461,0.938920,94.444444,0.937173,100.000000,100.000000,94.700461,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_k3_head_only_last.pth,,"{""brushteeth"": 20}"
sub10,brushteeth,scratch,5,head_only,1659,417,110,390,372,18,94.871795,0.933463,94.623656,0.931582,100.000000,100.000000,94.871795,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_k5_head_only_last.pth,,"{""brushteeth"": 18}"
sub10,brushteeth,scratch,10,head_only,1659,417,220,280,267,13,98.214286,0.978971,98.127341,0.979734,100.000000,100.000000,98.214286,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_k10_head_only_last.pth,,"{""brushteeth"": 13}"
sub10,brushteeth,supLP120,1,head_only,1659,417,22,478,456,22,86.192469,0.869762,85.526316,0.863560,100.000000,100.000000,86.192469,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""brushteeth"": 22}"
sub10,brushteeth,supLP120,3,head_only,1659,417,66,434,414,20,93.778802,0.926244,93.478261,0.923893,100.000000,100.000000,93.778802,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""brushteeth"": 20}"
sub10,brushteeth,supLP120,5,head_only,1659,417,110,390,372,18,96.410256,0.963162,96.236559,0.962694,100.000000,100.000000,96.410256,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""brushteeth"": 18}"
sub10,brushteeth,supLP120,10,head_only,1659,417,220,280,267,13,98.571429,0.981896,98.501873,0.982797,100.000000,100.000000,98.571429,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""brushteeth"": 13}"
sub10,brushteeth,supMAE,1,head_only,1659,417,22,478,456,22,87.656904,0.871812,87.061404,0.865708,100.000000,100.000000,87.656904,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""brushteeth"": 22}"
sub10,brushteeth,supMAE,3,head_only,1659,417,66,434,414,20,97.004608,0.969209,96.859903,0.967743,100.000000,100.000000,97.004608,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""brushteeth"": 20}"
sub10,brushteeth,supMAE,5,head_only,1659,417,110,390,372,18,97.179487,0.967225,97.043011,0.968170,100.000000,100.000000,97.179487,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""brushteeth"": 18}"
sub10,brushteeth,supMAE,10,head_only,1659,417,220,280,267,13,98.928571,0.986951,98.876404,0.986330,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""brushteeth"": 13}"
sub10,brushteeth,mae,1,head_only,1659,417,22,478,456,22,91.213389,0.922434,90.789474,0.919798,100.000000,100.000000,91.213389,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""brushteeth"": 22}"
sub10,brushteeth,mae,3,head_only,1659,417,66,434,414,20,97.235023,0.967246,97.101449,0.965687,100.000000,100.000000,97.235023,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""brushteeth"": 20}"
sub10,brushteeth,mae,5,head_only,1659,417,110,390,372,18,97.948718,0.975916,97.849462,0.974770,100.000000,100.000000,97.948718,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""brushteeth"": 18}"
sub10,brushteeth,mae,10,head_only,1659,417,220,280,267,13,98.214286,0.977793,98.127341,0.976736,100.000000,100.000000,98.214286,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""brushteeth"": 13}"
sub10,brushteeth,supcon,1,head_only,1659,417,22,478,456,22,85.774059,0.862090,85.087719,0.856581,100.000000,100.000000,85.774059,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""brushteeth"": 22}"
sub10,brushteeth,supcon,3,head_only,1659,417,66,434,414,20,94.930876,0.946500,94.685990,0.945113,100.000000,100.000000,94.930876,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""brushteeth"": 20}"
sub10,brushteeth,supcon,5,head_only,1659,417,110,390,372,18,98.205128,0.982020,98.118280,0.982451,100.000000,100.000000,98.205128,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""brushteeth"": 18}"
sub10,brushteeth,supcon,10,head_only,1659,417,220,280,267,13,98.214286,0.981485,98.127341,0.982367,100.000000,100.000000,98.214286,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""brushteeth"": 13}"
sub10,buttkicks,scratch,1,head_only,1658,416,22,478,462,16,80.125523,0.777962,82.034632,0.806040,25.000000,25.000000,80.125523,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_k1_head_only_last.pth,,"{""buttkicks"": 4, ""jump"": 8, ""runonspot"": 3, ""sidekick"": 1}"
sub10,buttkicks,scratch,3,head_only,1658,416,66,434,420,14,94.700461,0.934050,95.238095,0.944538,78.571429,78.571429,94.700461,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_k3_head_only_last.pth,,"{""buttkicks"": 11, ""hop"": 2, ""sidekick"": 1}"
sub10,buttkicks,scratch,5,head_only,1658,416,110,390,378,12,95.897436,0.947486,96.560847,0.961407,75.000000,75.000000,95.897436,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_k5_head_only_last.pth,,"{""buttkicks"": 9, ""hop"": 3}"
sub10,buttkicks,scratch,10,head_only,1658,416,220,280,273,7,98.214286,0.975537,98.168498,0.977546,100.000000,100.000000,98.214286,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_k10_head_only_last.pth,,"{""buttkicks"": 7}"
sub10,buttkicks,supLP120,1,head_only,1658,416,22,478,462,16,89.330544,0.882016,89.610390,0.896054,81.250000,81.250000,89.330544,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 1, ""buttkicks"": 13, ""runonspot"": 2}"
sub10,buttkicks,supLP120,3,head_only,1658,416,66,434,420,14,94.009217,0.924724,94.761905,0.936969,71.428571,71.428571,94.009217,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""buttkicks"": 10, ""runonspot"": 4}"
sub10,buttkicks,supLP120,5,head_only,1658,416,110,390,378,12,93.333333,0.937439,93.121693,0.934460,100.000000,100.000000,93.333333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""buttkicks"": 12}"
sub10,buttkicks,supLP120,10,head_only,1658,416,220,280,273,7,97.857143,0.968518,98.168498,0.975010,85.714286,85.714286,97.857143,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""buttkicks"": 6, ""runonspot"": 1}"
sub10,buttkicks,supMAE,1,head_only,1658,416,22,478,462,16,88.912134,0.873273,89.826840,0.886630,62.500000,62.500000,88.912134,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""buttkicks"": 10, ""runonspot"": 6}"
sub10,buttkicks,supMAE,3,head_only,1658,416,66,434,420,14,95.391705,0.946710,95.952381,0.955178,78.571429,78.571429,95.391705,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""buttkicks"": 11, ""runonspot"": 3}"
