test_subject,oov_label,method,num_known_classes,base_train_samples,base_val_samples,best_epoch,best_val_acc,final_val_acc,final_val_macro_f1,base_ckpt,pretrained_ckpt
sub11,throw,supMAE,21,1632,409,28,99.511002,99.511002,0.994522,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-throw_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,throw,mae,21,1632,409,9,99.022005,98.533007,0.984752,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-throw_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,throw,supcon,21,1632,409,57,99.022005,98.044010,0.979896,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-throw_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,turnaround,scratch,21,1518,381,76,99.212598,98.950131,0.989030,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-turnaround_scratch_base21_bestVal.pth,
sub11,turnaround,supLP120,21,1518,381,12,99.475066,98.950131,0.990574,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-turnaround_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,turnaround,supMAE,21,1518,381,24,98.950131,98.950131,0.988523,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-turnaround_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,turnaround,mae,21,1518,381,29,99.212598,98.687664,0.988045,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-turnaround_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,turnaround,supcon,21,1518,381,9,98.687664,98.425197,0.984509,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-turnaround_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,walk,scratch,21,1565,393,64,99.745547,98.982188,0.989304,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-walk_scratch_base21_bestVal.pth,
sub11,walk,supLP120,21,1565,393,13,100.000000,99.745547,0.998190,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-walk_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,walk,supMAE,21,1565,393,24,98.982188,98.982188,0.989358,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-walk_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,walk,mae,21,1565,393,21,99.491094,99.491094,0.994615,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-walk_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,walk,supcon,21,1565,393,60,99.491094,99.236641,0.991667,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-walk_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,wave,scratch,21,1633,409,12,99.266504,99.266504,0.992712,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-wave_scratch_base21_bestVal.pth,
sub11,wave,supLP120,21,1633,409,7,99.266504,98.777506,0.989589,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-wave_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,wave,supMAE,21,1633,409,55,99.511002,98.777506,0.987455,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-wave_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,wave,mae,21,1633,409,59,98.288509,97.799511,0.978030,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-wave_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,wave,supcon,21,1633,409,9,98.533007,98.044010,0.979686,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-wave_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,airkick,scratch,21,1616,406,25,99.261084,98.522167,0.982814,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airkick_scratch_base21_bestVal.pth,
sub7,airkick,supLP120,21,1616,406,21,99.014778,98.522167,0.985781,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airkick_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,airkick,supMAE,21,1616,406,24,99.014778,98.522167,0.983778,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airkick_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,airkick,mae,21,1616,406,24,98.768473,97.783251,0.978135,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airkick_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,airkick,supcon,21,1616,406,13,99.014778,98.522167,0.983861,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airkick_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,airpunch,scratch,21,1623,408,19,99.264706,99.019608,0.988769,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airpunch_scratch_base21_bestVal.pth,
sub7,airpunch,supLP120,21,1623,408,5,99.264706,99.019608,0.990063,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airpunch_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,airpunch,supMAE,21,1623,408,16,98.774510,98.039216,0.981816,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airpunch_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,airpunch,mae,21,1623,408,65,99.019608,98.774510,0.986263,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airpunch_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,airpunch,supcon,21,1623,408,15,98.774510,98.529412,0.984832,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-airpunch_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,bow,scratch,21,1623,408,18,99.264706,98.774510,0.989013,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-bow_scratch_base21_bestVal.pth,
sub7,bow,supLP120,21,1623,408,61,99.019608,98.529412,0.986287,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-bow_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,bow,supMAE,21,1623,408,56,99.509804,99.019608,0.991092,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-bow_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,bow,mae,21,1623,408,40,98.774510,98.284314,0.985240,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-bow_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,bow,supcon,21,1623,408,53,98.529412,98.284314,0.983678,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-bow_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,brushteeth,scratch,21,1620,407,41,98.525799,97.542998,0.977568,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-brushteeth_scratch_base21_bestVal.pth,
sub7,brushteeth,supLP120,21,1620,407,10,98.771499,98.034398,0.982404,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-brushteeth_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,brushteeth,supMAE,21,1620,407,56,100.000000,99.262899,0.993453,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-brushteeth_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,brushteeth,mae,21,1620,407,71,99.262899,99.017199,0.990900,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-brushteeth_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,brushteeth,supcon,21,1620,407,12,99.754300,99.508600,0.995890,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-brushteeth_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,buttkicks,scratch,21,1624,408,34,99.264706,99.019608,0.991180,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-buttkicks_scratch_base21_bestVal.pth,
sub7,buttkicks,supLP120,21,1624,408,8,98.774510,98.774510,0.989036,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-buttkicks_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,buttkicks,supMAE,21,1624,408,73,98.774510,98.774510,0.987536,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-buttkicks_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,buttkicks,mae,21,1624,408,16,98.774510,98.039216,0.982043,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-buttkicks_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,buttkicks,supcon,21,1624,408,53,98.774510,98.529412,0.984778,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-buttkicks_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,crossarms,scratch,21,1620,407,21,99.262899,99.017199,0.990994,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crossarms_scratch_base21_bestVal.pth,
sub7,crossarms,supLP120,21,1620,407,19,98.034398,96.314496,0.961307,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crossarms_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,crossarms,supMAE,21,1620,407,42,98.525799,97.542998,0.975015,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crossarms_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,crossarms,mae,21,1620,407,16,99.262899,98.280098,0.985423,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crossarms_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,crossarms,supcon,21,1620,407,21,99.017199,98.525799,0.986152,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crossarms_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,crosstoe,scratch,21,1622,407,26,99.508600,99.262899,0.992007,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crosstoe_scratch_base21_bestVal.pth,
sub7,crosstoe,supLP120,21,1622,407,10,99.508600,99.017199,0.990266,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crosstoe_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,crosstoe,supMAE,21,1622,407,31,99.262899,97.542998,0.973355,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crosstoe_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,crosstoe,mae,21,1622,407,32,98.525799,97.542998,0.976885,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crosstoe_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,crosstoe,supcon,21,1622,407,29,99.262899,98.280098,0.982727,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-crosstoe_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,drink,scratch,21,1622,407,30,99.017199,98.771499,0.987475,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-drink_scratch_base21_bestVal.pth,
sub7,drink,supLP120,21,1622,407,19,97.542998,97.051597,0.969539,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-drink_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,drink,supMAE,21,1622,407,26,99.508600,98.771499,0.986489,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-drink_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,drink,mae,21,1622,407,33,98.280098,97.542998,0.973610,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-drink_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,drink,supcon,21,1622,407,42,99.262899,98.525799,0.984424,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-drink_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,highfive,scratch,21,1621,407,24,99.754300,99.017199,0.990173,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-highfive_scratch_base21_bestVal.pth,
sub7,highfive,supLP120,21,1621,407,60,99.262899,98.525799,0.987232,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-highfive_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,highfive,supMAE,21,1621,407,31,99.262899,98.525799,0.983235,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-highfive_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,highfive,mae,21,1621,407,25,99.262899,99.017199,0.989056,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-highfive_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,highfive,supcon,21,1621,407,10,99.017199,98.771499,0.987426,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-highfive_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,hop,scratch,21,1609,404,36,98.514851,98.514851,0.984604,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-hop_scratch_base21_bestVal.pth,
sub7,hop,supLP120,21,1609,404,7,98.267327,98.019802,0.982845,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-hop_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,hop,supMAE,21,1609,404,59,99.504950,98.514851,0.984528,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-hop_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,hop,mae,21,1609,404,28,98.267327,98.267327,0.980324,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-hop_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,hop,supcon,21,1609,404,11,98.762376,98.514851,0.986679,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-hop_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,jump,scratch,21,1624,408,31,99.509804,98.529412,0.986651,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-jump_scratch_base21_bestVal.pth,
sub7,jump,supLP120,21,1624,408,6,98.529412,98.039216,0.981643,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-jump_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,jump,supMAE,21,1624,408,32,99.019608,98.284314,0.984630,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-jump_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,jump,mae,21,1624,408,26,99.264706,98.039216,0.980068,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-jump_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,jump,supcon,21,1624,408,14,99.264706,99.019608,0.990607,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-jump_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,pickup,scratch,21,1618,406,24,99.261084,99.261084,0.991745,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pickup_scratch_base21_bestVal.pth,
sub7,pickup,supLP120,21,1618,406,48,98.768473,98.275862,0.982730,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pickup_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,pickup,supMAE,21,1618,406,19,99.753695,98.522167,0.983910,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pickup_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,pickup,mae,21,1618,406,19,99.261084,98.029557,0.977013,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pickup_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,pickup,supcon,21,1618,406,36,99.014778,98.768473,0.988351,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pickup_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,pushchair,scratch,21,1614,406,23,99.014778,98.768473,0.986480,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pushchair_scratch_base21_bestVal.pth,
sub7,pushchair,supLP120,21,1614,406,6,99.507389,98.275862,0.981034,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pushchair_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,pushchair,supMAE,21,1614,406,18,99.753695,97.783251,0.977327,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pushchair_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,pushchair,mae,21,1614,406,41,99.014778,98.522167,0.987245,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pushchair_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,pushchair,supcon,21,1614,406,11,98.275862,98.029557,0.981979,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-pushchair_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,runonspot,scratch,21,1625,408,21,98.284314,98.039216,0.979015,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-runonspot_scratch_base21_bestVal.pth,
sub7,runonspot,supLP120,21,1625,408,8,99.019608,96.323529,0.960136,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-runonspot_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,runonspot,supMAE,21,1625,408,12,99.509804,99.264706,0.994058,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-runonspot_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,runonspot,mae,21,1625,408,18,98.774510,97.794118,0.978730,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-runonspot_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,runonspot,supcon,21,1625,408,16,99.019608,99.019608,0.989100,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-runonspot_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,sidekick,scratch,21,1625,408,38,99.019608,98.774510,0.988047,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sidekick_scratch_base21_bestVal.pth,
sub7,sidekick,supLP120,21,1625,408,42,98.774510,98.529412,0.985469,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sidekick_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,sidekick,supMAE,21,1625,408,21,100.000000,98.284314,0.983528,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sidekick_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,sidekick,mae,21,1625,408,23,99.019608,98.284314,0.981968,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sidekick_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,sidekick,supcon,21,1625,408,10,98.774510,98.039216,0.982204,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sidekick_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,sit,scratch,21,1618,406,80,99.507389,99.507389,0.996954,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sit_scratch_base21_bestVal.pth,
sub7,sit,supLP120,21,1618,406,9,99.014778,98.029557,0.980153,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sit_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,sit,supMAE,21,1618,406,18,99.753695,99.014778,0.992134,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sit_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub7,sit,mae,21,1618,406,66,98.768473,97.783251,0.978242,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sit_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub7,sit,supcon,21,1618,406,10,99.507389,99.261084,0.991403,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-sit_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub7,squat,scratch,21,1618,407,32,98.771499,97.542998,0.973849,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_scratch_base21_bestVal.pth,
sub7,squat,supLP120,21,1618,407,18,98.771499,98.280098,0.983973,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub7,squat,supMAE,21,1618,407,14,98.525799,98.280098,0.980481,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
